bestseller,brand,product_name,item_no,5_star,4_star,3_star,2_star,1_star,price,oz_at_price,options,sex,type,loves,reviews,dominant_color,floral,fresh ,warm,spicy|spice,earthy,woody|wood,musk|musky,vanilla,fruit|fruity,sweet,oil,rose
False,dolce&gabbana,3 l’imperatrice,1209907,576,129,38,18,6,80.0,3.3,,women,eau de toilette spray,10000,767,"(47, 43, 43)",1,1,0,0,0,1,1,0,1,0,0,0
False,chanel,n°5 eau première eau de parfum,1609460,16,4,1,3,2,105.0,1.7,['standard size'],women,eau de parfum spray,5044,26,"(239, 230, 206)",0,0,0,0,0,0,0,0,0,0,0,0
False,aerin,mediterranean honeysuckle,1794585,35,10,8,3,3,125.0,1.7,"['standard size', 'mini size']",women,eau de parfum spray,4934,59,"(233, 228, 221)",1,0,1,0,0,0,0,0,1,1,1,0
True,kilian,princess eau de parfum travel spray,2101491,12,3,2,1,2,30.0,0.25,['mini size'],unisex,eau de parfum,2334,20,"(203, 189, 161)",0,0,1,1,0,0,0,0,0,1,0,0
False,tom ford,soleil blanc atomizer,2101335,3,0,1,0,0,55.0,0.3,['mini size'],women,spray eau de parfum,1602,4,"(239, 236, 230)",1,0,1,0,0,1,0,0,0,0,0,0
False,gucci,bloom eau de parfum for her rollerball,1966696,66,16,3,3,4,34.0,0.25,,women,eau de parfum rollerball,8070,92,"(232, 192, 176)",1,0,0,0,0,0,0,0,0,0,0,1
True,maison margiela,’replica’ beach walk rollerball,1687839,258,105,25,24,16,28.0,0.34,,unisex,eau de toilette rollerball,20000,428,"(203, 201, 196)",0,1,1,0,0,1,1,0,0,0,0,0
False,prada,prada amber,881060,163,23,9,3,9,72.0,1.0,['standard size'],women,eau de parfum spray,5553,207,"(239, 229, 214)",0,0,0,0,0,1,1,1,0,0,1,1
False,bobbi brown,beach fragrance,1289594,227,61,26,25,36,78.0,1.7,"['standard size', 'mini size']",women,eau de parfum spray,9262,375,"(233, 232, 227)",0,0,1,0,0,0,0,0,0,0,0,0
False,givenchy,ange ou demon le secret,1237452,229,66,21,9,8,91.0,1.7,['standard size'],women,eau de parfum spray,6994,333,"(224, 209, 206)",1,1,0,0,0,0,0,0,0,0,0,0
False,dolce&gabbana,the one,981522,622,121,45,22,14,94.0,1.6,['standard size'],women,eau de parfum spray,10000,824,"(228, 221, 185)",1,0,1,0,0,0,1,1,1,1,0,0
True,elizabeth and james,nirvana rose,1849959,190,43,13,22,77,85.0,1.7,"['standard size', 'mini size']",women,eau de parfum spray,8900,345,"(126, 61, 72)",1,0,0,0,0,0,0,0,0,0,0,1
False,gucci,bloom nettare di fiori rollerball,2100436,2,0,0,0,1,34.0,0.25,['mini size'],women,eau de parfum rollerball,723,3,"(236, 209, 200)",1,0,0,0,0,1,0,0,0,0,0,1
False,yves saint laurent,mon paris eau de toilette,1912856,20,0,0,1,0,102.0,3.04,"['standard size', 'mini size']",women,eau de toilette spray,2935,21,"(237, 218, 216)",1,0,0,0,0,0,0,0,1,0,0,1
True,chloé,nomade eau de parfum travel spray,2037406,25,6,2,1,0,30.0,0.33,,women,eau de parfum travel spray,3704,34,"(249, 236, 226)",1,0,1,0,0,0,0,0,0,0,0,0
False,jo malone london,mimosa & cardamom cologne,1946649,32,4,2,1,1,136.0,3.4,['standard size'],women,spray,4962,40,"(227, 225, 220)",1,0,1,0,0,1,0,0,0,0,0,1
True,miu miu,miu miu eau de parfum,1785690,120,41,31,36,51,125.0,3.4,"['standard size', 'mini size']",unisex,eau de parfum spray,8852,279,"(126, 158, 161)",1,1,1,0,0,1,0,0,0,0,0,1
False,burberry,my burberry,1646603,128,18,6,5,4,99.0,1.6,['standard size'],women,eau de parfum spray,9238,161,"(235, 221, 197)",1,0,0,0,0,0,0,0,0,1,0,1
False,nest,amazon lily,1558204,60,12,7,11,25,,1.7,['sale'],women,eau de parfum spray,3998,115,"(35, 40, 37)",1,0,0,0,0,1,1,0,0,0,0,0
False,prada,candy sugar pop,2038271,25,10,6,9,15,122.0,2.7,"['standard size', 'mini size']",women,eau de parfum spray,3275,65,"(246, 219, 220)",1,0,0,0,0,0,0,1,0,1,0,0
False,comptoir sud pacifique,vanille coco,1433150,51,7,1,4,1,38.0,1.0,"['standard size', 'mini size']",women,eau de toilette spray,4280,64,"(201, 201, 201)",0,0,1,0,0,0,0,1,0,0,0,0
False,tory burch,tory burch nuit azur,2098283,4,0,1,0,2,128.0,3.4,"['standard size', 'mini size']",women,eau de parfum,614,6,"(29, 48, 86)",1,0,1,0,0,1,1,0,0,0,0,0
False,tom ford,"""fougère d'argent""",2101392,,,,,,235.0,1.7,['standard size'],women,eau de parfum,156,0,"(41, 30, 19)",0,1,0,0,1,1,0,0,0,0,0,0
True,tory burch,love relentlessly,1887546,110,25,21,11,22,120.0,3.4,"['standard size', 'mini size']",unisex,eau de parfum  spray,10000,189,"(241, 215, 203)",1,0,1,0,0,1,0,0,0,0,0,1
False,atelier cologne,clémentine california cologne pure perfume travel spray,1964808,63,16,4,0,0,26.0,0.34,,women,cologne absolu pure perfume,4643,83,"(204, 222, 212)",0,1,1,0,0,1,0,0,1,1,0,0
False,maison margiela,’replica’ lazy sunday morning rollerball,1736651,62,19,7,5,7,28.0,0.34,,unisex,eau de toilette rollerball,10000,100,"(220, 219, 219)",1,1,1,0,0,0,1,0,0,0,1,1
False,narciso rodriguez,for her eau de parfum,884569,219,36,14,10,18,97.0,1.6,['standard size'],unisex,eau de parfum spray,8176,297,"(230, 201, 192)",1,0,1,0,0,0,1,0,0,0,0,1
False,dior,dior addict eau de parfum,631937,104,11,0,5,4,100.0,1.7,['standard size'],women,eau de parfum spray,4733,124,"(23, 33, 70)",0,0,0,0,0,1,0,1,0,0,0,1
False,tom ford,orchid soleil,1849975,165,51,24,27,122,125.0,1.7,"['standard size', 'mini size']",women,eau de parfum spray,7564,389,"(222, 186, 157)",1,0,1,1,0,0,0,1,0,0,0,1
False,michael kors,wonderlust,1854777,21,12,2,1,1,115.0,3.4,"['standard size', 'mini size']",women,eau de parfum spray,3510,37,"(223, 212, 197)",0,0,1,1,0,1,0,0,0,0,0,0
False,marc jacobs fragrances,daisy dream,1632751,145,47,31,24,11,84.0,1.7,"['standard size', 'mini size']",women,eau de toilette spray,20000,257,"(225, 226, 224)",1,1,0,0,0,1,1,0,1,0,0,0
False,chanel,n°5 l’eau,1837624,77,15,7,11,18,105.0,1.7,['standard size'],women,eau de toilette spray,10000,128,"(240, 239, 232)",1,1,0,0,0,0,1,0,0,0,1,1
False,burberry,brit eau de parfum,707729,271,33,9,7,5,83.0,1.7,['standard size'],women,eau de parfum spray,10000,325,"(34, 32, 29)",0,1,0,0,0,0,0,1,1,1,0,0
False,tory burch,tory burch mini duo,1744960,62,20,6,3,1,20.0,,,women,,10000,92,"(247, 235, 220)",1,1,0,0,1,1,0,0,1,0,0,1
True,yves saint laurent,black opium click & go,2119659,50,8,1,0,1,29.0,0.084,['mini size'],women,eau de parfum travel size,1266,59,"(203, 189, 190)",0,0,1,1,0,0,0,1,0,1,0,0
False,marc jacobs fragrances,daisy rollerball trio,2036994,6,1,0,0,0,45.0,,,women,,1584,7,"(220, 215, 206)",1,1,1,0,0,1,1,0,1,0,1,1
False,hermès,"""terre d'hermes eau intense vetiver""",2121457,1,0,0,0,0,95.0,1.6,['standard size'],women,spray,60,1,"(237, 217, 141)",0,0,0,0,1,1,0,0,0,0,0,0
False,nest,indigo rollerball,1585017,104,34,7,3,2,27.0,0.28,,women,eau de parfum rollerball,7097,150,"(51, 57, 55)",0,0,1,0,0,1,0,0,0,0,0,0
False,chanel,coco eau de parfum,465682,19,1,1,0,0,100.0,1.7,['standard size'],women,eau de parfum spray,4258,21,"(233, 194, 134)",0,0,0,0,0,0,0,0,0,0,0,0
False,tom ford,jasmin rouge,1449115,20,3,1,0,2,235.0,1.7,['standard size'],unisex,eau de parfum spray,3873,26,"(68, 26, 19)",1,0,0,1,0,0,0,0,0,0,0,0
False,nest,cocoa woods,2095172,33,6,3,4,3,74.0,1.7,"['standard size', 'mini size']",women,eau de parfum spray,2172,49,"(45, 43, 32)",0,0,1,1,0,1,0,0,0,1,0,0
False,versace,eros pour femme eau de parfum,1696921,132,33,7,5,6,120.0,3.4,['standard size'],women,eau de parfum spray,9786,183,"(221, 211, 192)",0,0,0,0,0,1,1,0,0,0,0,0
False,tocca,giulietta,1170315,255,70,27,25,11,72.0,1.7,"['standard size', 'mini size']",women,eau de parfum spray,8966,388,"(211, 210, 197)",1,0,0,0,0,0,0,0,0,0,0,0
False,juliette has a gun,mmmm…,1856491,45,6,2,2,5,135.0,3.3,"['standard size', 'mini size']",women,eau de parfum spray,3281,60,"(235, 23, 47)",0,1,0,0,0,1,0,1,0,0,1,0
True,tom ford,fleur de portofino,1716646,11,1,2,2,1,235.0,1.7,['standard size'],women,eau de parfum spray,2199,17,"(220, 209, 169)",1,0,0,0,0,0,0,0,0,0,0,0
False,philosophy,pure grace perfumed body lotion,946509,259,56,13,18,10,39.0,,['value size'],women,,4775,356,"(235, 234, 234)",0,0,0,0,0,0,0,0,0,0,1,0
False,philosophy,fresh cream,1639483,91,31,21,16,11,40.0,2.0,['standard size'],women,eau de toilette spray,5646,170,"(228, 221, 213)",0,1,1,1,0,0,0,1,0,1,0,0
True,hermès,un jardin sur le nil,875773,82,13,1,2,2,138.0,3.3,['standard size'],women,eau de toilette spray,7084,100,"(227, 238, 226)",0,0,0,0,0,1,0,0,0,0,0,0
True,lancôme,la vie est belle rollerball,1634021,92,14,4,3,2,26.0,0.34,,women,eau de parfum rollerball,10000,115,"(228, 214, 206)",1,0,0,0,0,0,0,0,0,1,0,0
False,dolce&gabbana,dolce garden,2052314,38,6,1,0,1,94.0,1.6,['standard size'],women,eau de parfum spray,3343,46,"(248, 217, 219)",1,0,1,0,0,0,0,0,0,0,0,0
False,tom ford,santal blush,1449271,20,2,1,1,0,605.0,8.4,['standard size'],unisex,eau de parfum decanter,4012,24,"(228, 214, 187)",1,0,0,1,0,1,0,0,0,0,1,0
True,chloé,roses de chloé rollerball,1751007,47,10,4,1,0,28.0,0.33,,women,eau de toilette rollerball,7564,62,"(223, 221, 220)",1,1,0,0,0,0,1,0,0,0,0,1
False,aerin,amber musk,1639228,33,13,6,3,1,125.0,1.7,"['standard size', 'mini size']",women,eau de parfum spray,3516,56,"(229, 226, 219)",1,0,1,0,0,0,1,0,0,0,0,1
True,jo malone london,basil & neroli cologne,1946755,24,4,2,1,1,136.0,3.4,['standard size'],women,spray,3203,32,"(227, 227, 219)",1,0,0,0,1,1,1,0,0,0,0,0
False,tocca,stella,963280,286,60,20,20,13,72.0,1.7,"['standard size', 'mini size']",unisex,eau de parfum spray,8839,399,"(225, 213, 198)",1,1,0,0,0,0,0,0,0,1,0,0
False,tom ford,noir pour femme,1734920,133,14,11,8,5,125.0,1.7,"['standard size', 'mini size']",women,eau de parfum spray,7889,171,"(212, 193, 152)",1,0,0,0,0,1,0,1,0,0,1,1
False,burberry,my burberry black,1838002,74,15,8,8,12,99.0,1.6,"['standard size', 'mini size']",women,parfum spray,8124,117,"(180, 156, 116)",1,0,1,0,0,0,0,0,0,1,0,1
True,viktor&rolf,magic sparkling secret,2109528,2,0,0,0,0,190.0,2.5,,women,,762,2,"(232, 228, 199)",1,1,0,0,0,0,0,1,1,1,0,0
False,fresh,sugar lychee,1236942,220,64,30,8,8,50.0,1.0,"['standard size', 'mini size']",women,eau de parfum spray,10000,330,"(218, 217, 217)",0,0,1,0,0,1,0,0,1,0,0,0
False,yves saint laurent,opium,7740,115,14,3,6,16,62.0,1.0,['standard size'],women,eau de toilette spray,3313,154,"(118, 50, 32)",1,0,0,1,0,1,0,0,0,0,0,1
False,philosophy,amazing grace ballet rose eau de toilette,2039006,52,9,4,1,1,49.0,2.0,"['standard size', 'mini size']",unisex,eau de toilette spray,2823,66,"(239, 210, 203)",1,0,0,0,0,1,1,0,0,0,0,1
False,philosophy,amazing grace eau de parfum,1580968,17,3,7,2,4,59.0,2.0,,women,eau de parfum spray,1403,33,"(233, 233, 234)",0,0,0,0,0,0,1,0,0,0,0,0
True,atelier cologne,pomélo paradis cologne absolue pure perfume,1684976,33,9,11,7,1,135.0,3.3,"['standard size', 'value size']",women,cologne absolue pure perfume  spray,3034,61,"(203, 126, 74)",0,1,0,0,0,0,0,0,0,0,0,1
False,dolce&gabbana,light blue italian zest,2036713,8,2,1,1,0,78.0,1.7,['standard size'],women,eau de toilette spray,1287,12,"(233, 232, 214)",0,1,1,0,0,1,1,0,1,0,0,1
False,michael kors,sexy amber,1703677,32,5,2,1,2,108.0,3.4,"['standard size', 'mini size']",women,eau de parfum spray,3942,42,"(240, 231, 204)",0,0,1,0,0,1,0,0,0,0,0,0
False,guerlain,mon guerlain eau de parfum florale,2043396,4,2,0,1,0,94.0,1.6,['standard size'],women,eau de parfum spray,1437,7,"(236, 208, 211)",1,0,1,0,0,0,0,1,0,0,0,1
True,ralph lauren,woman eau de parfum,1980838,52,35,17,2,1,84.0,1.7,"['standard size', 'mini size']",women,eau de parfum spray,3966,107,"(237, 227, 209)",1,0,0,0,0,1,0,0,0,0,0,1
True,yves saint laurent,black opium nuit blanche,1811173,168,47,7,5,3,91.0,1.6,['standard size'],women,eau de parfum spray,7631,230,"(47, 41, 42)",1,0,1,1,0,0,1,1,0,1,0,0
False,viktor&rolf,flowerbomb bath and body collection,1233154,23,3,0,2,1,53.0,1.0,"['standard size', 'mini size']",women,,1341,29,"(225, 214, 214)",1,0,0,0,0,0,0,0,0,0,0,1
False,marc jacobs fragrances,daisy rollerball,1202621,27,4,0,0,0,27.0,0.33,,women,eau de toilette rollerball,0,31,"(86, 57, 23)",1,1,1,0,0,1,0,0,1,0,0,0
False,ralph lauren,ralph,463398,413,74,20,10,3,80.0,3.4,['standard size'],women,eau de toilette spray,10000,520,"(44, 197, 217)",1,0,0,0,0,0,1,0,0,0,0,0
False,stella mccartney,stella peony,2001634,32,10,8,11,2,71.0,1.6,"['standard size', 'mini size']",women,eau de toilette spray,3559,63,"(242, 131, 134)",1,0,0,1,0,1,0,0,0,0,0,0
False,kenzo,kenzo world eau de parfum,1913813,17,2,1,1,0,87.0,1.7,['standard size'],women,eau de parfum spray,2612,21,"(158, 194, 197)",1,0,0,0,0,0,0,0,0,0,0,0
True,marc jacobs fragrances,daisy love pen spray,2036986,16,2,1,0,0,27.0,0.33,,women,eau de toilette  pen spray,2185,19,"(241, 235, 226)",1,0,1,0,0,1,1,0,0,1,0,0
False,jo malone london,velvet rose & oud cologne intense,1946847,19,4,1,1,0,185.0,3.4,['standard size'],women,spray,2915,25,"(39, 31, 28)",1,0,1,0,0,1,0,0,0,0,0,1
True,tom ford,mandarino di amalfi,1647809,18,4,2,3,2,605.0,8.4,['standard size'],women,eau de parfum decanter,4178,29,"(46, 180, 204)",0,0,1,0,0,0,0,0,1,0,0,0
False,prada,candy rollerball,1610252,115,25,12,9,5,28.0,0.34,,women,eau de parfum rollerball,10000,166,"(239, 228, 213)",0,0,0,0,0,0,1,1,0,0,0,0
True,chanel,n°5 eau de toilette,710970,10,3,0,0,0,85.0,1.7,['standard size'],women,eau de toilette spray,2299,13,"(20, 18, 16)",0,0,0,0,0,0,0,0,0,0,0,0
False,viktor&rolf,flowerbomb bloom,1913037,39,7,3,6,3,95.0,1.7,['standard size'],unisex,eau de toilette spray,5352,58,"(230, 213, 217)",1,1,0,0,0,0,1,0,0,0,0,0
True,the 7 virtues,vanilla woods eau de parfum,2047801,48,0,0,0,2,77.0,1.7,"['standard size', 'mini size']",women,eau de parfum spray,1169,50,"(224, 208, 216)",0,1,1,1,0,1,1,1,0,1,1,1
False,tom ford,café rose,1764182,13,2,0,0,2,605.0,8.4,['standard size'],women,eau de parfum decanter,4587,17,"(14, 14, 15)",0,0,0,1,0,1,0,0,0,0,1,1
False,tom ford,neroli portifino atomizer,2101343,2,1,0,0,2,55.0,0.3,['mini size'],women,spray eau de parfum,1060,5,"(6, 157, 158)",1,1,0,0,0,0,0,0,1,0,1,0
False,clean,reserve sueded oud,1768449,55,21,17,2,8,95.0,3.4,"['standard size', 'mini size']",women,eau de parfum spray,2469,103,"(207, 206, 202)",0,0,1,1,0,1,1,0,0,0,1,0
False,dior,dior addict eau fraîche,857888,64,11,6,3,2,80.0,1.7,['standard size'],women,eau de toilette spray,6820,86,"(242, 232, 230)",1,1,1,0,0,1,1,0,1,0,0,0
False,tom ford,vanille fatale,2038958,2,0,1,0,0,235.0,1.7,['standard size'],women,eau de parfum spray,952,3,"(37, 24, 15)",1,0,1,1,0,1,0,1,0,0,0,0
False,fresh,cannabis santal,1236850,242,40,11,8,11,50.0,1.0,['standard size'],women,eau de parfum spray,7349,312,"(221, 215, 201)",0,0,0,0,0,0,1,1,1,0,0,1
True,yves saint laurent,y eau de parfum,2099877,1,0,0,0,0,90.0,2.0,['standard size'],women,eau de parfum spray,122,1,"(222, 224, 227)",0,0,0,0,1,1,0,0,0,0,0,0
False,viktor&rolf,magic sage spell,2052926,13,4,3,0,2,190.0,2.5,,women,,856,21,"(233, 230, 212)",0,0,1,1,1,1,0,0,1,0,0,0
False,chanel,chance eau vive,1695998,30,4,2,0,1,80.0,1.7,['standard size'],women,eau de toilette spray,6130,37,"(245, 237, 232)",1,1,0,0,0,0,0,0,1,0,1,0
False,nest,midnight fleur,1558220,202,44,16,11,15,74.0,1.7,"['standard size', 'mini size']",women,eau de parfum spray,8672,288,"(41, 48, 52)",0,0,0,0,0,1,0,1,0,0,0,0
False,miu miu,"""fleur d'argent""",2100782,1,0,0,1,0,77.0,1.0,['standard size'],unisex,eau de parfum spray,613,2,"(238, 224, 218)",1,0,0,0,0,1,1,0,0,0,0,1
False,derek lam 10 crosby,silent st.,1768993,88,31,6,5,19,85.0,1.7,['standard size'],women,eau de parfum spray,2958,149,"(227, 227, 227)",1,0,0,0,0,0,1,0,0,0,0,0
False,comptoir sud pacifique,vanille abricot,1433192,93,18,5,5,4,38.0,1.0,"['standard size', 'mini size']",women,eau de toilette spray,5041,125,"(52, 126, 132)",0,0,0,0,0,0,0,1,1,0,0,0
True,yves saint laurent,mon paris couture eau de parfum,2099901,2,0,0,0,0,94.0,1.6,['standard size'],women,eau de parfum,386,2,"(41, 40, 39)",1,0,1,0,0,0,1,0,1,1,0,1
False,hermès,voyage d’hermès,1285832,27,4,1,0,0,100.0,1.2,"['standard size', 'value size']",women,eau de toilette refillable spray,2408,32,"(232, 232, 230)",0,1,0,0,1,1,1,0,0,0,0,0
False,comptoir sud pacifique,vanille extreme,1433168,88,23,10,5,9,38.0,1.0,"['standard size', 'mini size']",women,eau de toilette spray,5162,135,"(52, 124, 130)",0,0,1,0,0,0,0,1,0,1,0,0
False,moschino,moschino pink fresh couture,1991454,10,2,1,1,1,62.0,1.7,"['standard size', 'mini size']",unisex,eau de toilette spray,5264,14,"(241, 222, 231)",1,1,1,0,0,1,1,0,1,0,0,1
True,prada,prada candy gloss,1958180,54,11,6,6,9,98.0,2.7,"['standard size', 'mini size']",women,eau de toilette spray,5386,86,"(248, 141, 162)",0,0,1,1,0,0,1,0,0,1,0,0
False,kilian,adults eau de parfum,2094910,9,1,2,3,0,135.0,3.4,"['standard size', 'mini size']",women,eau de parfum,1008,14,"(200, 183, 150)",0,0,1,1,0,1,0,1,0,1,0,0
False,clean,reserve citron fig,1841873,33,8,4,2,1,95.0,3.4,,women,,3384,48,"(233, 234, 233)",0,0,0,0,1,1,1,0,0,0,1,0
False,lavanila,vanilla coconut fragrance,1054238,507,150,65,47,49,48.0,1.7,"['standard size', 'mini size']",women,eau de parfum spray,10000,818,"(239, 235, 226)",0,0,1,0,0,0,0,1,0,1,1,0
False,clean,reserve rain,1773183,26,11,4,2,2,95.0,3.4,"['standard size', 'mini size']",women,eau de parfum spray,2456,45,"(216, 217, 215)",0,1,1,0,0,0,1,0,0,0,1,0
False,eight & bob,eight & bob original,1917822,8,0,0,0,0,185.0,3.4,"['standard size', 'mini size']",women,eau de parfum spray,623,8,"(220, 220, 217)",0,0,0,0,1,1,0,0,0,0,0,0
False,dior,miss dior eau de parfum,1962026,63,15,5,6,41,100.0,1.7,['standard size'],women,eau de parfum spray,7601,130,"(241, 213, 216)",1,0,1,0,0,1,0,0,0,0,0,1
True,tom ford,tuscan leather,1764117,13,1,0,0,1,605.0,8.4,['standard size'],women,eau de parfum decanter,2086,15,"(204, 198, 148)",0,0,0,0,0,1,0,0,0,0,0,0
False,dolce&gabbana,dolce,1601319,220,58,39,20,12,94.0,1.6,"['standard size', 'mini size']",women,eau de parfum spray,10000,349,"(224, 233, 215)",1,0,0,0,0,1,1,0,0,0,0,0
False,clean,reserve amber saffron,1773142,36,9,2,7,2,95.0,3.4,,women,eau de parfum spray,2709,56,"(217, 218, 214)",0,0,1,1,0,1,1,0,0,0,1,1
False,versace,crystal noir,1406586,85,10,1,3,4,95.0,3.0,['standard size'],women,eau de toilette spray,4648,103,"(45, 28, 30)",1,0,0,0,0,0,0,0,0,0,0,0
False,commodity,rain,1700046,24,7,2,3,1,105.0,3.4,"['standard size', 'mini size']",women,eau de parfum spray,3450,37,"(233, 232, 231)",1,1,0,0,0,1,1,0,0,0,0,0
True,aerin,ikat jasmine,1738582,33,3,4,2,1,175.0,3.4,"['standard size', 'mini size']",women,eau de parfum spray,3580,43,"(234, 230, 222)",0,0,0,0,0,1,0,0,0,0,0,1
False,aerin,lilac path,1639236,32,2,1,3,2,125.0,1.7,"['standard size', 'mini size']",unisex,eau de parfum spray,2684,40,"(234, 228, 212)",0,0,0,0,0,0,0,0,0,0,1,0
False,giorgio armani beauty,sì passione eau de parfum travel spray,2085934,2,0,0,0,0,28.0,0.34,['mini size'],women,eau de parfum spray,752,2,"(201, 55, 57)",1,0,0,0,0,1,0,1,1,0,0,1
False,philosophy,loveswept body lotion,1566140,40,7,7,3,2,39.0,16.0,,women,,2066,59,"(241, 239, 240)",0,0,1,0,0,1,1,0,1,0,1,0
False,yves saint laurent,mon paris eau de toilette travel spray,1920891,18,0,1,3,1,22.0,0.34,,women,eau de toilette travel spray,3500,23,"(203, 192, 191)",1,0,0,0,0,0,0,0,1,0,0,1
False,miu miu,"""miu miu l'eau bleue""",1896042,56,27,14,8,23,125.0,3.4,['standard size'],women,eau de parfum  spray,5503,128,"(216, 235, 225)",1,1,0,1,0,1,0,0,0,0,0,0
False,aerin,hibiscus palm,2039121,14,2,2,0,2,125.0,1.7,"['standard size', 'mini size']",women,eau de parfum spray,2563,20,"(229, 224, 220)",1,0,1,0,0,0,1,1,0,0,0,0
False,issey miyake,l’eau d’issey,1202571,451,55,18,16,11,28.0,0.2,['mini size'],women,eau de toilette rollerball,10000,551,"(227, 226, 219)",1,1,1,0,0,1,1,0,0,0,1,1
True,moschino,moschino fresh couture,1865088,50,16,14,3,6,62.0,1.7,"['standard size', 'mini size']",women,eau de toilette spray,10000,89,"(223, 231, 235)",1,1,0,0,0,1,0,0,0,0,0,0
False,tom ford,velvet orchid,1632777,177,27,12,18,13,125.0,1.7,"['standard size', 'mini size']",women,eau de parfum spray,10000,247,"(45, 23, 37)",1,0,1,1,0,0,0,1,0,0,0,0
True,lancôme,trésor midnight rose,1401280,72,6,2,5,4,58.0,1.0,['standard size'],women,eau de parfum spray,5118,89,"(208, 184, 187)",0,0,0,0,0,0,1,1,0,1,0,1
False,dolce&gabbana,pour femme,1467315,133,27,5,8,3,94.0,1.6,"['standard size', 'mini size']",women,eau de parfum spray,5923,176,"(241, 228, 222)",0,0,0,0,0,1,0,1,0,1,0,0
False,smashbox,petal metal shimmer spray - smashbox + vlada,2061141,10,2,3,1,7,,3.9,,women,,3484,23,"(40, 19, 21)",0,0,1,0,0,0,0,0,0,0,1,1
False,lavanila,vanilla grapefruit fragrance,977363,866,212,70,35,44,48.0,1.7,['standard size'],women,eau de parfum spray,10000,1000,"(243, 241, 233)",0,1,1,0,0,1,0,1,1,0,1,0
False,tom ford,sole di positano,1913698,4,1,1,0,0,605.0,8.4,['standard size'],women,eau de parfum decanter,2017,6,"(23, 166, 156)",0,1,0,0,0,1,0,0,1,0,0,0
False,comptoir sud pacifique,vanille blackberry,1915792,12,0,0,1,1,85.0,3.3,"['standard size', 'mini size']",women,eau de toilette spray,769,14,"(11, 153, 176)",1,0,1,1,0,1,0,1,1,1,1,0
False,dior,miss dior eau de toilette,1229657,100,33,4,4,4,80.0,1.7,['standard size'],women,eau de toilette spray,8400,145,"(234, 228, 227)",1,1,0,0,0,0,0,0,0,0,1,1
False,moschino,moschino gold fresh couture,2036895,4,1,1,1,1,76.0,1.7,['standard size'],women,eau de parfum spray,2592,8,"(234, 209, 148)",0,1,1,1,0,0,0,1,0,1,0,0
False,nest,wisteria blue,2039865,34,8,3,2,1,74.0,1.7,"['standard size', 'mini size']",women,eau de parfum spray,3200,48,"(198, 202, 200)",1,1,0,0,0,0,0,0,1,0,0,1
False,maison margiela,’replica’ flower market,1593151,71,22,10,16,8,126.0,3.4,,women,eau de toilette spray,10000,127,"(223, 210, 208)",1,1,0,0,0,1,0,0,0,0,1,1
False,tom ford,black orchid travel spray,2038917,3,0,0,0,0,49.0,0.33,['mini size'],women,eau de parfum travel spray,580,3,"(29, 29, 29)",1,0,1,1,0,1,0,0,0,0,0,0
